,Unnamed: 0,path,name,longitude,latitude,deposit_type
15474,25272,mrdata_json/mrds/10140833.json,Queen of Sheba,-120.85383,39.44659,Mesozonal orogenic gold
15475,25273,mrdata_json/mrds/10140836.json,Lucky and Hard Work,-120.89933,39.43879,Fluvial placer gold
15476,25275,mrdata_json/mrds/10140838.json,Tungsten King,-117.52478,34.66141,Skarn tungsten ± Mo
15477,25276,mrdata_json/mrds/10140840.json,Monarch Mine,-117.04506,33.18785,Mesozonal orogenic gold
15478,25277,mrdata_json/mrds/10140841.json,Coarse Gold Prospect,-116.64394,32.98396,Mesozonal orogenic gold
15479,25279,mrdata_json/mrds/10140845.json,Cherub,-121.03854,39.51738,Fluvial placer gold
15480,25282,mrdata_json/mrds/10140849.json,Clark Mine,-117.45587,33.50444,Hematite-dominant IOCG
15481,25285,mrdata_json/mrds/10140857.json,Unnamed Prospect,-116.64946,34.29972,Mesozonal orogenic gold
15482,25286,mrdata_json/mrds/10140858.json,Banner Prospect,-120.71213,39.52179,Fluvial placer gold
15483,25287,mrdata_json/mrds/10140860.json,Airium # 2 Placer,-120.92073,39.42129,Mesozonal orogenic gold
15484,25289,mrdata_json/mrds/10140863.json,Casmalia,-120.56487,34.85528,Marine evaporite gypsum
15485,25292,mrdata_json/mrds/10140876.json,Old Bald Mt,-120.83743,39.50128,Fluvial placer gold
15486,25293,mrdata_json/mrds/10140879.json,Wallis Mine,-120.66773,39.62708,Mesozonal orogenic gold
15487,25294,mrdata_json/mrds/10140884.json,Columbus Mine,-116.87337,34.80311,Lacustrine evaporite borate
15488,25299,mrdata_json/mrds/10140893.json,Tippecanoe,-120.96604,39.46298,Fluvial placer gold
15489,25300,mrdata_json/mrds/10140894.json,Gold Point,-116.93587,34.37752,Mesozonal orogenic gold
15490,25301,mrdata_json/mrds/10140898.json,Federal,-120.85163,39.49318,Mesozonal orogenic gold
15491,25302,mrdata_json/mrds/10140902.json,Unnamed Prospect,-116.86275,32.57317,Mesozonal orogenic gold
15492,25303,mrdata_json/mrds/10140904.json,Gold Point Mine,-120.86463,39.54428,Mesozonal orogenic gold
15493,25304,mrdata_json/mrds/10140907.json,Carrizo Canyon Deposit,-116.19753,32.68007,Skarn tungsten ± Mo
15494,25305,mrdata_json/mrds/10140908.json,Murdoch Ranch,-121.03072,38.17161,Fluvial placer gold
15495,25308,mrdata_json/mrds/10140921.json,Unnamed Prospect,-116.58396,34.54642,Mesozonal orogenic gold
15496,25310,mrdata_json/mrds/10140924.json,Cedar Creek Lost Spanish Mine,-116.83165,32.61287,Vein polymetallic
15497,25311,mrdata_json/mrds/10140929.json,Amazon,-117.28728,34.60941,Skarn copper
15498,25316,mrdata_json/mrds/10140938.json,Midas,-120.89214,39.71598,Fluvial placer gold
15499,25317,mrdata_json/mrds/10140939.json,Desert Star Mining Co,-116.52254,33.17395,Skarn tungsten ± Mo
15500,25318,mrdata_json/mrds/10140942.json,Pyro,-120.85634,39.70568,Fluvial placer gold
15501,25320,mrdata_json/mrds/10140944.json,Niagara Mine,-120.86494,39.75818,Mesozonal orogenic gold
15502,25321,mrdata_json/mrds/10140951.json,Alturas,-120.97384,39.66908,Fluvial placer gold
15503,25327,mrdata_json/mrds/10140968.json,Commodore Placer,-120.64273,39.52629,Fluvial placer gold
15504,25328,mrdata_json/mrds/10140970.json,Pilot,-120.82573,39.52928,Fluvial placer gold
15505,25337,mrdata_json/mrds/10141002.json,Rattlesnake Canyon Placers,-116.67366,34.22973,Fluvial placer gold
15506,25342,mrdata_json/mrds/10141018.json,Unnamed Prospect,-115.18002,34.61673,Vein polymetallic
15507,25343,mrdata_json/mrds/10141020.json,Iron Door Mine,-120.89244,39.53128,Mesozonal orogenic gold
15508,25345,mrdata_json/mrds/10141026.json,Mcginnis,-116.93007,34.65971,Mesozonal orogenic gold
15509,25346,mrdata_json/mrds/10141027.json,Gold Zone,-114.16019,34.26564,Mesozonal orogenic gold
15510,25350,mrdata_json/mrds/10141032.json,Eagle Bird Mine,-120.74353,39.53408,Mesozonal orogenic gold
15511,25354,mrdata_json/mrds/10141037.json,Sunrise Mine,-116.45554,33.05396,Volcanogenic manganese
15512,25356,mrdata_json/mrds/10141044.json,Gold Canyon,-120.80293,39.43929,Mesozonal orogenic gold
15513,25358,mrdata_json/mrds/10141050.json,Harper Ranch Mine,-116.53224,32.93946,Mesozonal orogenic gold
15514,25360,mrdata_json/mrds/10141059.json,Grissly Hill,-121.01964,39.52048,Fluvial placer gold
15515,25361,mrdata_json/mrds/10141061.json,Golden Lola Prospect,-116.54444,33.05586,Mesozonal orogenic gold
15516,25365,mrdata_json/mrds/10141068.json,Good Enough,-121.99166,39.51407,Mesozonal orogenic gold
15517,25366,mrdata_json/mrds/10141069.json,Excelslor Placer Drift,-120.92294,39.69018,Fluvial placer gold
15518,25367,mrdata_json/mrds/10141078.json,Princess Pine,-121.00824,39.63348,Fluvial placer gold
15519,25368,mrdata_json/mrds/10141079.json,Bear Creek,-120.74963,39.47599,Mesozonal orogenic gold
15520,25369,mrdata_json/mrds/10141080.json,Gardner's Point Mine,-120.93324,39.68068,Fluvial placer gold
15521,25375,mrdata_json/mrds/10141094.json,Arcade,-120.82793,39.45179,Mesozonal orogenic gold
15522,25376,mrdata_json/mrds/10141096.json,Mesa Grande,-116.75115,33.20645,Mesozonal orogenic gold
15523,25380,mrdata_json/mrds/10141107.json,Bonanza,-120.81993,39.46349,Mesozonal orogenic gold
15524,25381,mrdata_json/mrds/10141110.json,Golden Fraction,-120.85213,39.45209,Mesozonal orogenic gold
15525,25383,mrdata_json/mrds/10141113.json,Deep Gravel,-120.91774,39.58318,Fluvial placer gold
15526,25387,mrdata_json/mrds/10141130.json,Johnson,-116.72166,34.56112,Mesozonal orogenic gold
15527,25389,mrdata_json/mrds/10141134.json,Shadow Mts Tungsten-South Filed,-117.53418,34.65281,Skarn tungsten ± Mo
15528,25390,mrdata_json/mrds/10141135.json,Ladies Canyon,-120.68413,39.59628,Fluvial placer gold
15529,25393,mrdata_json/mrds/10141142.json,Baxter Apex Group,-117.55419,34.74941,Vein tungsten
15530,25394,mrdata_json/mrds/10141143.json,Poor Boy,-120.88044,39.56128,Fluvial placer gold
15531,25395,mrdata_json/mrds/10141145.json,Viola Group,-120.78823,39.50319,Fluvial placer gold
15532,25397,mrdata_json/mrds/10141148.json,Goodyear's Bar,-120.87544,39.57658,Fluvial placer gold
15533,25400,mrdata_json/mrds/10141158.json,Lucky Strike Group,-116.64144,32.96006,Mesozonal orogenic gold
15534,25401,mrdata_json/mrds/10141159.json,Flanagan,-120.85214,39.75268,Fluvial placer gold
15535,25402,mrdata_json/mrds/10141160.json,Cachuma Chrome Mine,-119.92285,34.68889,Ophiolite chromium
15536,25404,mrdata_json/mrds/10141164.json,Unidentified Working,-120.58543,39.68988,Mesozonal orogenic gold
15537,25406,mrdata_json/mrds/10141167.json,Unidentified Workings,-120.83964,39.69598,Mesozonal orogenic gold
15538,25407,mrdata_json/mrds/10141171.json,Unidentified Working,-120.57413,39.69458,Mesozonal orogenic gold
15539,25408,mrdata_json/mrds/10141174.json,Nessler Mine,-120.80073,39.63098,Mesozonal orogenic gold
15540,25409,mrdata_json/mrds/10141175.json,Pure Quill Deposit,-116.89057,34.64471,Vein tungsten
15541,25410,mrdata_json/mrds/10141181.json,Boman Mine,-120.94544,39.44518,Mesozonal orogenic gold
15542,25412,mrdata_json/mrds/10141186.json,Unnamed Location,-120.93072,38.05681,Fluvial placer gold
15543,25413,mrdata_json/mrds/10141190.json,Grapevine Star Mine,-116.52364,33.17785,Mesozonal orogenic gold
15544,25414,mrdata_json/mrds/10141191.json,Unidentified Working,-121.03994,39.51518,Mesozonal orogenic gold
15545,25417,mrdata_json/mrds/10141194.json,Black Sand Group,-117.42478,34.31862,Fluvial placer gold
15546,25421,mrdata_json/mrds/10141208.json,Santissima,-120.4804,37.99711,Mesozonal orogenic gold
15547,25425,mrdata_json/mrds/10141214.json,York Mining Co,-121.25434,39.47518,Mesozonal orogenic gold
15548,25429,mrdata_json/mrds/10141222.json,Cook Gravel No 1,-120.6107,37.87022,Fluvial placer gold
15549,25430,mrdata_json/mrds/10141223.json,Dredged Area,-120.4729,37.66802,Fluvial placer gold
15550,25436,mrdata_json/mrds/10141237.json,Contact,-120.26039,37.79772,Mesozonal orogenic gold
15551,25438,mrdata_json/mrds/10141240.json,Humfield and Myers,-120.4257,37.86822,Fluvial placer gold
15552,25440,mrdata_json/mrds/10141244.json,Logan Claim,-122.67389,39.85206,Volcanogenic manganese
15553,25441,mrdata_json/mrds/10141248.json,Bryne,-120.5674,37.89461,Fluvial placer gold
15554,25448,mrdata_json/mrds/10141261.json,Poor Boy,-121.22994,39.43268,Mesozonal orogenic gold
15555,25450,mrdata_json/mrds/10141265.json,Silken,-120.27039,37.83182,Mesozonal orogenic gold
15556,25451,mrdata_json/mrds/10141269.json,Fleming,-120.24769,37.75962,Mesozonal orogenic gold
15557,25453,mrdata_json/mrds/10141274.json,Albion Cons Group,-120.4038,37.87712,Mesozonal orogenic gold
15558,25456,mrdata_json/mrds/10141279.json,Strongwill No. 1,-119.00282,34.7069,Fluvial placer gold
15559,25459,mrdata_json/mrds/10141282.json,Judy Girl,-120.22209,37.88182,Mesozonal orogenic gold
15560,25465,mrdata_json/mrds/10141293.json,Cic Prospect,-118.77591,34.40421,Fluvial placer gold
15561,25466,mrdata_json/mrds/10141294.json,Rocky Mountain,-105.45499,39.99689,Vein tungsten
15562,25469,mrdata_json/mrds/10141299.json,Wonder Mine,-120.19099,37.78882,Volcanogenic manganese
15563,25471,mrdata_json/mrds/10141303.json,Ultima Chansa Mine,-120.24349,37.90602,Mesozonal orogenic gold
15564,25474,mrdata_json/mrds/10141318.json,Gem,-120.4199,38.04991,Mesozonal orogenic gold
15565,25480,mrdata_json/mrds/10141329.json,Squabbletown,-120.3874,38.01521,Fluvial placer gold
15566,25481,mrdata_json/mrds/10141330.json,Blue Jacket,-120.4488,37.94851,Fluvial placer gold
15567,25491,mrdata_json/mrds/10141347.json,Gass Ranch Deposits,-120.4579,37.87132,Mesozonal orogenic gold
15568,25493,mrdata_json/mrds/10141350.json,Unnamed Location,-121.15604,39.46488,Mesozonal orogenic gold
15569,25496,mrdata_json/mrds/10141356.json,Grand Island-Caribou District,-105.57892,39.9811,Vein polymetallic
15570,25497,mrdata_json/mrds/10141357.json,Unidentified,-120.24459,37.75432,Mesozonal orogenic gold
15571,25498,mrdata_json/mrds/10141358.json,Poison Oak,-120.2693,37.91822,Mesozonal orogenic gold
15572,25499,mrdata_json/mrds/10141359.json,Without A Doubt,-121.15544,39.34628,Fluvial placer gold
15573,25500,mrdata_json/mrds/10141361.json,Barnes Mine,-122.99778,38.75548,Ophiolite chromium
15574,25503,mrdata_json/mrds/10141364.json,Anderson,-120.4024,37.88132,Mesozonal orogenic gold
15575,25507,mrdata_json/mrds/10141371.json,Promontory Gold Mine,-120.1663,38.08321,Mesozonal orogenic gold
15576,25511,mrdata_json/mrds/10141380.json,Sespe Frazier Rare Ii Area,-118.94452,34.7511,Mesozonal orogenic gold
15577,25512,mrdata_json/mrds/10141381.json,Park,-120.261,37.97522,Mesozonal orogenic gold
15578,25514,mrdata_json/mrds/10141386.json,Vasco Nos  2-3-5-8,-105.47976,39.9711,Vein tungsten
15579,25515,mrdata_json/mrds/10141387.json,Tiger,-120.4532,37.94572,Fluvial placer gold
15580,25518,mrdata_json/mrds/10141396.json,Behlow Fischer Behlow Ext,-120.3935,37.95662,Fluvial placer gold
15581,25519,mrdata_json/mrds/10141397.json,Golden Poppy Mining Company,-120.3366,37.84522,Mesozonal orogenic gold
15582,25520,mrdata_json/mrds/10141398.json,National,-120.3782,38.02021,Mesozonal orogenic gold
15583,25524,mrdata_json/mrds/10141402.json,Independent,-120.3599,37.95052,Fluvial placer gold
15584,25526,mrdata_json/mrds/10141405.json,Unnamed Prospect,-122.83938,38.74518,Ophiolite chromium
15585,25527,mrdata_json/mrds/10141407.json,Gamma Queen,-119.43403,34.4431,Sandstone uranium
15586,25532,mrdata_json/mrds/10141412.json,Mexican Flat,-120.4379,37.95242,Fluvial placer gold
15587,25537,mrdata_json/mrds/10141417.json,Manzanita,-120.3977,37.97022,Mesozonal orogenic gold
15588,25538,mrdata_json/mrds/10141419.json,Gold Prospect,-119.01092,34.7114,Mesozonal orogenic gold
15589,25541,mrdata_json/mrds/10141423.json,Dell Beacon,-120.2488,37.99932,Mesozonal orogenic gold
15590,25543,mrdata_json/mrds/10141425.json,Heslep,-120.4232,37.92552,Mesozonal orogenic gold
15591,25544,mrdata_json/mrds/10141426.json,Quatal Canyon Quarry,-119.38283,34.84779,Marine evaporite gypsum
15592,25548,mrdata_json/mrds/10141433.json,Anita No 1,-119.88018,37.79822,Skarn tungsten ± Mo
15593,25552,mrdata_json/mrds/10141441.json,Mountain View,-120.4238,37.87712,Mesozonal orogenic gold
15594,25553,mrdata_json/mrds/10141442.json,Homestead Lode,-121.27685,39.51708,Mesozonal orogenic gold
15595,25556,mrdata_json/mrds/10141448.json,Clarke,-121.26464,39.47878,Mesozonal orogenic gold
15596,25561,mrdata_json/mrds/10141456.json,Oscar,-120.5279,37.94571,Fluvial placer gold
15597,25565,mrdata_json/mrds/10141462.json,Feretti,-120.4868,38.00881,Mesozonal orogenic gold
15598,25568,mrdata_json/mrds/10141465.json,Moran Bros. Mine,-121.36662,37.54931,Volcanogenic manganese
15599,25576,mrdata_json/mrds/10141482.json,Bailey Ranch,-120.3516,38.08821,Fluvial placer gold
15600,25584,mrdata_json/mrds/10141498.json,Shaws Flat,-120.4171,38.00931,Fluvial placer gold
15601,25593,mrdata_json/mrds/10141512.json,Luck Group,-120.3054,37.82272,Fluvial placer gold
15602,25602,mrdata_json/mrds/10141524.json,Argo Shaft,-105.61809,39.72416,Vein polymetallic
15603,25605,mrdata_json/mrds/10141531.json,Greyback,-105.5217,39.97166,Vein tungsten
15604,25607,mrdata_json/mrds/10141536.json,Sunset Plaster & Cement Co.,-118.92902,34.35691,Marine evaporite gypsum
15605,25609,mrdata_json/mrds/10141539.json,Kamoi,-120.3185,38.10381,Fluvial placer gold
15606,25610,mrdata_json/mrds/10141542.json,Marc Anthony,-121.32434,39.22208,Mesozonal orogenic gold
15607,25613,mrdata_json/mrds/10141546.json,Gold Prospect,-119.00172,34.7697,Mesozonal orogenic gold
15608,25614,mrdata_json/mrds/10141547.json,Rosemag 1 and 3,-120.3338,38.09381,Volcanogenic manganese
15609,25616,mrdata_json/mrds/10141549.json,Henry Doelger,-123.01108,38.59048,Ophiolite chromium
15610,25617,mrdata_json/mrds/10141550.json,Hilton and Mcpherson,-120.3754,38.01911,Fluvial placer gold
15611,25618,mrdata_json/mrds/10141551.json,Harvey Lode,-120.3702,38.04241,Mesozonal orogenic gold
15612,25622,mrdata_json/mrds/10141561.json,Schoettgen,-120.3863,38.06211,Volcanogenic manganese
15613,25624,mrdata_json/mrds/10141567.json,Columbus Mine,-119.06673,34.78249,Lacustrine evaporite borate
15614,25626,mrdata_json/mrds/10141569.json,Carlotta,-120.2418,37.97712,Mesozonal orogenic gold
15615,25627,mrdata_json/mrds/10141570.json,Falu Shaft,-105.59281,39.74638,Vein polymetallic
15616,25630,mrdata_json/mrds/10141573.json,Little Bonanza,-120.3854,37.99051,Mesozonal orogenic gold
15617,25636,mrdata_json/mrds/10141584.json,Hughes Mine,-120.6135,37.87022,Volcanogenic manganese
15618,25637,mrdata_json/mrds/10141586.json,Hugo Ranch,-105.48365,39.99249,Vein tungsten
15619,25639,mrdata_json/mrds/10141589.json,Empire (Marquette Minerals),-105.68365,39.77888,Vein polymetallic
15620,25642,mrdata_json/mrds/10141595.json,La Grange Dredge No 4,-120.4707,37.66522,Fluvial placer gold
15621,25645,mrdata_json/mrds/10141601.json,Hidden Springs Group,-119.43564,34.85829,Sandstone uranium
15622,25649,mrdata_json/mrds/10141612.json,Sledge,-120.14039,38.07992,Mesozonal orogenic gold
15623,25654,mrdata_json/mrds/10141619.json,Fair Oaks,-120.1929,38.01412,Mesozonal orogenic gold
15624,25655,mrdata_json/mrds/10141620.json,Consuella Mine,-120.2354,37.94882,Mesozonal orogenic gold
15625,25657,mrdata_json/mrds/10141624.json,Sespe Frazier Rare Ii Area,-119.00902,34.7139,Mesozonal orogenic gold
15626,25661,mrdata_json/mrds/10141634.json,Gold Belt,-105.77421,39.69221,Vein polymetallic
15627,25663,mrdata_json/mrds/10141637.json,Horseshoe Claim,-120.5052,37.90432,Ophiolite chromium
15628,25664,mrdata_json/mrds/10141640.json,King Solomon,-120.4638,37.97661,Mesozonal orogenic gold
15629,25666,mrdata_json/mrds/10141643.json,George Prospect,-121.21934,39.42318,Mesozonal orogenic gold
15630,25669,mrdata_json/mrds/10141650.json,Unidentified Workings,-120.3957,37.87352,Mesozonal orogenic gold
15631,25673,mrdata_json/mrds/10141660.json,Roosevelt Et Al,-120.3663,38.12851,Mesozonal orogenic gold
15632,25677,mrdata_json/mrds/10141667.json,Harriman,-120.3496,37.83852,Mesozonal orogenic gold
15633,25678,mrdata_json/mrds/10141668.json,Sunnyside,-120.2621,37.90052,Mesozonal orogenic gold
15634,25691,mrdata_json/mrds/10141690.json,Holst-Weeks Prospect,-122.58386,38.48769,Volcanogenic manganese
15635,25696,mrdata_json/mrds/10141699.json,Soulsby,-120.2621,37.98742,Mesozonal orogenic gold
15636,25697,mrdata_json/mrds/10141701.json,Big Oak Flat No1,-120.25379,37.82492,Mesozonal orogenic gold
15637,25699,mrdata_json/mrds/10141704.json,Dozer,-105.49889,39.98189,Vein tungsten
15638,25701,mrdata_json/mrds/10141708.json,Hog Mountain Prospect,-120.3443,37.87882,Volcanogenic manganese
15639,25703,mrdata_json/mrds/10141710.json,Doves Nest Shaft-West,-105.52892,39.76499,Vein polymetallic
15640,25708,mrdata_json/mrds/10141719.json,Dorothy Lake,-119.60178,38.17352,Skarn tungsten ± Mo
15641,25711,mrdata_json/mrds/10141730.json,Jasper Prospect,-120.5032,37.84182,Volcanogenic manganese
15642,25712,mrdata_json/mrds/10141732.json,Mount Hood Mine,-122.55416,38.46159,Ophiolite chromium
15643,25713,mrdata_json/mrds/10141734.json,Old Pittsburgh,-121.00214,39.51928,Mesozonal orogenic gold
15644,25714,mrdata_json/mrds/10141736.json,Gem,-120.4338,37.85212,Mesozonal orogenic gold
15645,25715,mrdata_json/mrds/10141738.json,Sweet Vengence,-121.41885,39.26318,Mesozonal orogenic gold
15646,25717,mrdata_json/mrds/10141742.json,Grass Extension,-120.4677,37.99521,Mesozonal orogenic gold
15647,25719,mrdata_json/mrds/10141747.json,Lily,-105.49948,39.98221,Vein tungsten
15648,25720,mrdata_json/mrds/10141751.json,Excelsior,-120.16209,38.06072,Mesozonal orogenic gold
15649,25723,mrdata_json/mrds/10141759.json,Gravel Range,-120.03679,37.82412,Mesozonal orogenic gold
15650,25725,mrdata_json/mrds/10141761.json,Tuolumne Dredge,-120.4679,37.63382,Fluvial placer gold
15651,25727,mrdata_json/mrds/10141763.json,Four Oaks,-120.25099,37.81712,Mesozonal orogenic gold
15652,25730,mrdata_json/mrds/10141767.json,Washington,-120.12539,38.01212,Mesozonal orogenic gold
15653,25732,mrdata_json/mrds/10141774.json,Stanley,-120.3357,37.84632,Mesozonal orogenic gold
15654,25737,mrdata_json/mrds/10141781.json,Santiago,-120.3932,38.02681,Fluvial placer gold
15655,25751,mrdata_json/mrds/10141805.json,Maule Mines,-119.01122,34.7694,Mesozonal orogenic gold
15656,25752,mrdata_json/mrds/10141806.json,Pine Mountain Phosphate Deposit,-119.33013,34.6197,Phosphorite
15657,25757,mrdata_json/mrds/10141815.json,May and Hunter,-120.3785,37.98181,Mesozonal orogenic gold
15658,25759,mrdata_json/mrds/10141819.json,West,-120.2521,37.96352,Volcanogenic manganese
15659,25760,mrdata_json/mrds/10141820.json,Hitchcock,-120.4235,37.92182,Mesozonal orogenic gold
15660,25761,mrdata_json/mrds/10141821.json,San Guiseppe,-120.3971,37.98681,Mesozonal orogenic gold
15661,25762,mrdata_json/mrds/10141822.json,North Star,-121.09604,39.58378,Mesozonal orogenic gold
15662,25769,mrdata_json/mrds/10141833.json,Red Cliff,-123.25301,39.98565,Volcanogenic manganese
15663,25771,mrdata_json/mrds/10141836.json,Savari Group,-120.17489,38.03382,Skarn tungsten ± Mo
15664,25772,mrdata_json/mrds/10141839.json,Beehive,-121.21464,39.51958,Mesozonal orogenic gold
15665,25777,mrdata_json/mrds/10141846.json,Secy,-120.3863,37.86522,Mesozonal orogenic gold
15666,25778,mrdata_json/mrds/10141847.json,Pino Blanco,-120.4824,37.96381,Mesozonal orogenic gold
15667,25779,mrdata_json/mrds/10141848.json,Snail,-121.06714,39.47318,Fluvial placer gold
15668,25780,mrdata_json/mrds/10141850.json,La Badie,-121.23104,39.43378,Fluvial placer gold
15669,25781,mrdata_json/mrds/10141853.json,Laura,-120.2441,37.97932,Mesozonal orogenic gold
15670,25785,mrdata_json/mrds/10141860.json,Garner Mine,-120.14909,37.88432,Mesozonal orogenic gold
15671,25786,mrdata_json/mrds/10141861.json,Davis,-120.4246,38.02661,Fluvial placer gold
15672,25787,mrdata_json/mrds/10141862.json,Madrid,-120.3918,38.00461,Volcanogenic manganese
15673,25791,mrdata_json/mrds/10141869.json,Last Chance,-120.3952,37.98991,Mesozonal orogenic gold
15674,25793,mrdata_json/mrds/10141876.json,Unnamed Prospect,-119.00592,34.7536,Mesozonal orogenic gold
15675,25796,mrdata_json/mrds/10141883.json,Unnamed Mines,-120.4293,37.98961,Mesozonal orogenic gold
15676,25797,mrdata_json/mrds/10141884.json,Protector,-120.3863,38.00161,Mesozonal orogenic gold
15677,25804,mrdata_json/mrds/10141894.json,Fraction,-120.3377,37.85882,Mesozonal orogenic gold
15678,25807,mrdata_json/mrds/10141900.json,Bella Union,-120.3963,37.87132,Mesozonal orogenic gold
15679,25814,mrdata_json/mrds/10141912.json,Flaming Arrow Prospect,-120.3313,38.09931,Volcanogenic manganese
15680,25816,mrdata_json/mrds/10141914.json,B. J. Placer Mine,-120.2191,38.31101,Mesozonal orogenic gold
15681,25817,mrdata_json/mrds/10141917.json,Mount De Oro,-121.19794,39.51378,Mesozonal orogenic gold
15682,25818,mrdata_json/mrds/10141919.json,Climax,-120.4027,37.88302,Mesozonal orogenic gold
15683,25819,mrdata_json/mrds/10141920.json,Sunday Claim,-120.4638,37.96631,Ophiolite chromium
15684,25821,mrdata_json/mrds/10141923.json,Sawmill-Badlands Rare Ii Area,-119.41403,34.78309,Marine evaporite gypsum
15685,25825,mrdata_json/mrds/10141928.json,Telegraph Line Mine,-120.2743,37.88742,Mesozonal orogenic gold
15686,25831,mrdata_json/mrds/10141938.json,Rawhide Deposit,-120.4502,37.96131,Mesozonal orogenic gold
15687,25832,mrdata_json/mrds/10141943.json,Unnamed Location,-121.38135,39.30958,Mesozonal orogenic gold
15688,25833,mrdata_json/mrds/10141945.json,Muller,-120.21769,37.83632,Fluvial placer gold
15689,25837,mrdata_json/mrds/10141954.json,New Year,-120.21489,37.94242,Mesozonal orogenic gold
15690,25845,mrdata_json/mrds/10141971.json,Pine Nut Prospect,-120.2699,37.90052,Mesozonal orogenic gold
15691,25848,mrdata_json/mrds/10141974.json,Kanaka,-120.15849,37.86962,Mesozonal orogenic gold
15692,25851,mrdata_json/mrds/10141981.json,Booker Lease,-120.5032,37.87272,Ophiolite chromium
15693,25857,mrdata_json/mrds/10141990.json,Riverside,-120.17959,38.01022,Mesozonal orogenic gold
15694,25863,mrdata_json/mrds/10142001.json,Hinton Mine,-121.21714,39.42238,Mesozonal orogenic gold
15695,25865,mrdata_json/mrds/10142028.json,Placer,-105.32337,37.60562,Fluvial placer gold
15696,25866,mrdata_json/mrds/10142085.json,Eldorado,-105.5142,39.79471,Vein polymetallic
15697,25867,mrdata_json/mrds/10142106.json,Little Mattie Mine,-105.56198,39.72971,Vein polymetallic
15698,25868,mrdata_json/mrds/10142128.json,Swissvale Qy,-105.90619,38.47781,Marine evaporite gypsum
15699,25869,mrdata_json/mrds/10142253.json,Free Gold,-105.53892,39.73055,Vein polymetallic
15700,25870,mrdata_json/mrds/10142255.json,Waltham,-105.5242,39.73916,Vein polymetallic
15701,25871,mrdata_json/mrds/10142281.json,German,-105.53392,39.78943,Vein polymetallic
15702,25872,mrdata_json/mrds/10142456.json,Topeka 482 Mine Dump,-105.53639,39.78279,Vein polymetallic
15703,25873,mrdata_json/mrds/10142551.json,Nonpareil Mine,-105.52309,39.74971,Vein polymetallic
15704,25874,mrdata_json/mrds/10142623.json,Bobtail,-105.49865,39.80055,Vein polymetallic
15705,25875,mrdata_json/mrds/10142646.json,Badger Creek,-105.83889,38.5953,Marine evaporite gypsum
15706,25876,mrdata_json/mrds/10142662.json,Sans Souci,-105.50837,39.80943,Vein polymetallic
15707,25877,mrdata_json/mrds/10142673.json,Victoria,-105.50253,39.88721,Vein polymetallic
15708,25878,mrdata_json/mrds/10142674.json,After Supper,-105.49337,39.80305,Vein polymetallic
15709,25879,mrdata_json/mrds/10142718.json,Chihuahua Tungsten Mine,-105.5067,39.82332,Vein tungsten
15710,25880,mrdata_json/mrds/10142720.json,Tallahassee Creek,-105.56278,38.55281,Sandstone uranium
15711,25881,mrdata_json/mrds/10142743.json,Iron Hill Columbium Deposit,-107.05328,38.25319,Carbonatite laterite REE
15712,25883,mrdata_json/mrds/10142852.json,Unknown,-105.59364,37.88472,Vein polymetallic
15713,25884,mrdata_json/mrds/10142864.json,Unknown,-105.61418,37.87722,Vein polymetallic
15714,25886,mrdata_json/mrds/10142930.json,Cresson Mine (new surface mine),-105.14446,38.72723,Alkalic epithermal gold ± Ag
15715,25890,mrdata_json/mrds/10143199.json,Unknown,-105.58948,37.88672,Vein polymetallic
15716,25891,mrdata_json/mrds/10143200.json,Unknown,-105.53477,37.84362,Vein polymetallic
15717,25892,mrdata_json/mrds/10143404.json,Unknown,-105.78448,38.11361,Vein polymetallic
15718,25894,mrdata_json/mrds/10143793.json,Trail Creek Proposed Mine,-111.4244,42.73552,Phosphorite
15719,25895,mrdata_json/mrds/10143808.json,Conda Mine,-111.52641,42.72712,Phosphorite
15720,25897,mrdata_json/mrds/10147660.json,Brushy Creek Division,-91.12903,37.53837,MVT zinc-lead
15721,25901,mrdata_json/mrds/10149678.json,Yerington Mine,-119.19408,38.98351,Skarn copper
15722,25902,mrdata_json/mrds/10150623.json,Groundhog Mine,-108.10621,32.77541,Vein polymetallic
15723,25903,mrdata_json/mrds/10150841.json,Hillsboro - Copper Flat,-107.5417,32.96821,Porphyry copper-molybdenum
15724,25916,mrdata_json/mrds/10158703.json,Blue Canyon,-120.70633,39.26049,Fluvial placer gold
15725,25917,mrdata_json/mrds/10158727.json,Income and Indiana,-121.07324,39.18319,Mesozonal orogenic gold
15726,25918,mrdata_json/mrds/10158748.json,Herma Prospect,-116.57504,33.07226,Mesozonal orogenic gold
15727,25919,mrdata_json/mrds/10158773.json,Cold Spring Blue Gravel,-120.97273,39.28819,Fluvial placer gold
15728,25922,mrdata_json/mrds/10159061.json,Hannix Placer,-120.61463,39.59239,Mesozonal orogenic gold
15729,25923,mrdata_json/mrds/10159080.json,Andrew Scanavino,-120.2521,37.99432,Fluvial placer gold
15730,25925,mrdata_json/mrds/10159254.json,Unnamed Prospect,-115.42472,33.54065,Mesozonal orogenic gold
15731,25926,mrdata_json/mrds/10159258.json,Consolidated Mine,-115.98754,34.01314,Mesozonal orogenic gold
15732,25927,mrdata_json/mrds/10159261.json,Mutoshi,25.5338,-10.6782,Sediment-hosted copper ± Co
15733,25928,mrdata_json/mrds/10159287.json,John and James Blair,-120.70962,38.7249,Fluvial placer gold
