,path,name,longitude,latitude,deposit_type
23147,mrdata_json/mrds/10116662.json,Mahood Shaft,-117.60509,35.31389,Vein tungsten
23148,mrdata_json/mrds/10116663.json,Zuver,-120.67463,39.58318,Ophiolite chromium
23149,mrdata_json/mrds/10116664.json,Scotia,-120.86103,39.45599,Mesozonal orogenic gold
23150,mrdata_json/mrds/10116665.json,Unnamed Property,-122.08639,40.74295,Bimodal felsic VMS
23151,mrdata_json/mrds/10116666.json,Smith Family Mining Claim,-117.51668,34.29942,Fluvial placer gold
23152,mrdata_json/mrds/10116668.json,Sylvester Prospect,-123.32114,41.76733,Volcanogenic manganese
23153,mrdata_json/mrds/10116672.json,Prospect,-115.48413,35.07391,Vein polymetallic
23154,mrdata_json/mrds/10116673.json,Cleveland,-122.54719,40.39546,Fluvial placer gold
23155,mrdata_json/mrds/10116676.json,Kilday Ranch,-121.88433,37.18462,Ophiolite chromium
23156,mrdata_json/mrds/10116677.json,Sovereign,-120.69103,39.58318,Mesozonal orogenic gold
23157,mrdata_json/mrds/10116680.json,Banniater,-122.68532,41.78904,Fluvial placer gold
23158,mrdata_json/mrds/10116681.json,Last Chance,-122.51779,40.52875,Mesozonal orogenic gold
23159,mrdata_json/mrds/10116683.json,Unnamed Property,-122.5833,40.74425,Mesozonal orogenic gold
23160,mrdata_json/mrds/10116684.json,Bonetta Bee,-123.30424,41.84653,Fluvial placer gold
23161,mrdata_json/mrds/10116685.json,Prospect,-115.48643,35.05781,Vein polymetallic
23162,mrdata_json/mrds/10116686.json,Olson # 1 & 2,-121.97186,39.45568,Mesozonal orogenic gold
23163,mrdata_json/mrds/10116688.json,Osgood,-122.66502,41.74174,Mesozonal orogenic gold
23164,mrdata_json/mrds/10116690.json,Skelton,-122.85252,41.36794,Mesozonal orogenic gold
23165,mrdata_json/mrds/10116691.json,Halverson Mine,-123.50034,41.46293,Fluvial placer gold
23166,mrdata_json/mrds/10116693.json,Moonbeam No. 1,-120.74988,35.41307,Ophiolite chromium
23167,mrdata_json/mrds/10116694.json,Flatiron Shaft,-117.60279,35.31389,Vein tungsten
23168,mrdata_json/mrds/10116695.json,Monarch Mine,-120.67603,39.59158,Mesozonal orogenic gold
23169,mrdata_json/mrds/10116696.json,Albany Consolidated Group,-120.88823,39.45818,Mesozonal orogenic gold
23170,mrdata_json/mrds/10116697.json,Pilot Peak,-120.88544,39.75238,Fluvial placer gold
23171,mrdata_json/mrds/10116698.json,Bandor,-122.92282,41.49154,Mesozonal orogenic gold
23172,mrdata_json/mrds/10116703.json,Sheba,-123.41584,41.72923,Mesozonal orogenic gold
23173,mrdata_json/mrds/10116704.json,Panama,-120.82793,39.46069,Mesozonal orogenic gold
23174,mrdata_json/mrds/10116705.json,Mt Sterling,-122.82893,41.99703,Mesozonal orogenic gold
23175,mrdata_json/mrds/10116706.json,Kirkpatrick Mine,-120.87323,39.51878,Mesozonal orogenic gold
23176,mrdata_json/mrds/10116707.json,Oriental Mine,-120.85883,39.46019,Mesozonal orogenic gold
23177,mrdata_json/mrds/10116708.json,General Sherman,-120.84323,39.45239,Mesozonal orogenic gold
23178,mrdata_json/mrds/10116710.json,Side Hill Mine,-122.88672,41.25704,Fluvial placer gold
23179,mrdata_json/mrds/10116711.json,Crawley,-122.77691,41.29844,Mesozonal orogenic gold
23180,mrdata_json/mrds/10116712.json,Top Nest,-115.70503,34.06834,Vein polymetallic
23181,mrdata_json/mrds/10116714.json,Smith Mine,-122.54832,41.88094,Mesozonal orogenic gold
23182,mrdata_json/mrds/10116716.json,Mount Rainier,-120.86743,39.43679,Mesozonal orogenic gold
23183,mrdata_json/mrds/10116717.json,Hart Mine,-122.87282,41.29624,Fluvial placer gold
23184,mrdata_json/mrds/10116720.json,Murmac Group,-121.43912,37.39272,Volcanogenic manganese
23185,mrdata_json/mrds/10116723.json,Burns Ranch,-122.54831,41.48154,Ophiolite chromium
23186,mrdata_json/mrds/10116726.json,Kanaka Hill,-123.40034,41.74423,Fluvial placer gold
23187,mrdata_json/mrds/10116727.json,Dredge Tailings,-122.36749,40.38316,Fluvial placer gold
23188,mrdata_json/mrds/10116728.json,Henderson Deposit,-116.49474,32.93946,Skarn tungsten ± Mo
23189,mrdata_json/mrds/10116729.json,Redwood Material Co.,-122.31244,37.48071,Volcanogenic manganese
23190,mrdata_json/mrds/10116732.json,E. Edwards Group,-120.82413,39.45799,Mesozonal orogenic gold
23191,mrdata_json/mrds/10116735.json,Hungry Creek Deposit,-122.72472,41.97793,Fluvial placer gold
23192,mrdata_json/mrds/10116736.json,Triangle,-122.42079,40.67175,Mesozonal orogenic gold
23193,mrdata_json/mrds/10116739.json,Del Monte,-122.78082,41.76624,Mesozonal orogenic gold
23194,mrdata_json/mrds/10116740.json,Highland Lake,-122.5019,41.08625,Mesozonal orogenic gold
23195,mrdata_json/mrds/10116745.json,Unidentified Workings,-122.3344,41.15955,Ophiolite chromium
23196,mrdata_json/mrds/10116746.json,Australia,-122.5822,40.60455,Mesozonal orogenic gold
23197,mrdata_json/mrds/10116747.json,Winifred,-120.88294,39.63818,Fluvial placer gold
23198,mrdata_json/mrds/10116751.json,Williams Ferry,-122.57302,41.85544,Fluvial placer gold
23199,mrdata_json/mrds/10116753.json,Florida,-122.48469,40.54765,Mesozonal orogenic gold
23200,mrdata_json/mrds/10116754.json,White King,-122.43719,40.55205,Fluvial placer gold
23201,mrdata_json/mrds/10116757.json,Osage Mine,-116.59804,33.08866,Mesozonal orogenic gold
23202,mrdata_json/mrds/10116759.json,Mescal Claim,-120.71017,35.37187,Ophiolite chromium
23203,mrdata_json/mrds/10116763.json,Grizzly Placer Mine,-120.97434,39.45068,Fluvial placer gold
23204,mrdata_json/mrds/10116765.json,Rose Quartz Mine,-116.52334,32.89336,Mesozonal orogenic gold
23205,mrdata_json/mrds/10116766.json,Tank Canyon Mine,-117.21009,35.74139,Mesozonal orogenic gold
23206,mrdata_json/mrds/10116767.json,Hazel Mine,-122.57392,41.90264,Mesozonal orogenic gold
23207,mrdata_json/mrds/10116768.json,Unidentified Workings,-122.58582,41.83484,Mesozonal orogenic gold
23208,mrdata_json/mrds/10116769.json,Unnamed Prospect,-116.70527,35.68359,Skarn iron
23209,mrdata_json/mrds/10116770.json,Cedar Tree,-121.43242,37.36932,Volcanogenic manganese
23210,mrdata_json/mrds/10116771.json,Unnamed Location,-123.52194,41.51733,Fluvial placer gold
23211,mrdata_json/mrds/10116775.json,Williard and Williams,-122.4828,40.62015,Mesozonal orogenic gold
23212,mrdata_json/mrds/10116776.json,Little Blue,-123.39584,41.81923,Bimodal felsic VMS
23213,mrdata_json/mrds/10116777.json,Blue Bird I & Ii,-120.95854,39.52298,Fluvial placer gold
23214,mrdata_json/mrds/10116778.json,Grizzly,-122.76193,41.96763,Ophiolite chromium
23215,mrdata_json/mrds/10116779.json,Hazel Placer,-120.88024,39.54158,Fluvial placer gold
23216,mrdata_json/mrds/10116780.json,Oakland,-120.68413,39.67848,Mesozonal orogenic gold
23217,mrdata_json/mrds/10116781.json,Unidentified Working,-120.85024,39.75378,Mesozonal orogenic gold
23218,mrdata_json/mrds/10116785.json,Red Jacket,-116.76976,34.25032,Vein polymetallic
23219,mrdata_json/mrds/10116788.json,Unnamed Gold,-120.90963,39.43349,Mesozonal orogenic gold
23220,mrdata_json/mrds/10116789.json,Ghost Mine,-117.16869,35.64779,Mesozonal orogenic gold
23221,mrdata_json/mrds/10116793.json,Unnamed Location,-122.79141,41.28924,Mesozonal orogenic gold
23222,mrdata_json/mrds/10116794.json,Copper Queen,-122.64972,41.86654,Mesozonal orogenic gold
23223,mrdata_json/mrds/10116795.json,Hearst Lease,-122.3089,41.17765,Ophiolite chromium
23224,mrdata_json/mrds/10116796.json,Unnamed Prospect,-115.55553,34.82752,Vein polymetallic
23225,mrdata_json/mrds/10116797.json,Redmayne and Mcgonigal,-120.64023,39.59378,Ophiolite chromium
23226,mrdata_json/mrds/10116798.json,Big Nugget,-122.3142,41.06875,Mesozonal orogenic gold
23227,mrdata_json/mrds/10116800.json,Phelan Prospect,-121.07739,35.60276,Volcanogenic manganese
23228,mrdata_json/mrds/10116801.json,Evans Ranch Deposit,-121.29129,35.78745,Ophiolite chromium
23229,mrdata_json/mrds/10116806.json,Unnamed Locations,-122.71052,41.65954,Ophiolite chromium
23230,mrdata_json/mrds/10116807.json,Sacci-Spellenburg,-123.32303,41.26424,Fluvial placer gold
23231,mrdata_json/mrds/10116811.json,Shadow Mts Tungsten-Middle Field,-117.51838,34.66531,Skarn tungsten ± Mo
23232,mrdata_json/mrds/10116813.json,Central,-122.42639,40.66295,Mesozonal orogenic gold
23233,mrdata_json/mrds/10116815.json,Unnamed Property,-120.62743,39.55159,Mesozonal orogenic gold
23234,mrdata_json/mrds/10116817.json,King Jade Quartz,-123.45444,41.87873,Fluvial placer gold
23235,mrdata_json/mrds/10116820.json,Unnamed Property,-120.57213,39.57069,Mesozonal orogenic gold
23236,mrdata_json/mrds/10116823.json,Unnamed Location,-120.86494,39.62378,Ophiolite chromium
23237,mrdata_json/mrds/10116827.json,Prospect,-115.54643,35.01061,Vein polymetallic
23238,mrdata_json/mrds/10116831.json,Woodacre Mine,-120.90414,39.74658,Mesozonal orogenic gold
23239,mrdata_json/mrds/10116833.json,Follet Ranch Prospect,-120.97878,35.48276,Volcanogenic manganese
23240,mrdata_json/mrds/10116834.json,Reported Occurrences,-122.67832,41.72314,Mesozonal orogenic gold
23241,mrdata_json/mrds/10116835.json,Treasure Chest,-116.77916,34.31752,Skarn tungsten ± Mo
23242,mrdata_json/mrds/10116837.json,Acme Lode Claim,-121.47182,37.39242,Volcanogenic manganese
23243,mrdata_json/mrds/10116840.json,Reported Occurrence,-122.4053,40.99625,Fluvial placer gold
23244,mrdata_json/mrds/10116843.json,Hill Top,-116.78166,34.24582,Vein polymetallic
23245,mrdata_json/mrds/10116845.json,Prospects,-122.08549,40.72016,Bimodal felsic VMS
23246,mrdata_json/mrds/10116846.json,Eastlick,-122.90392,41.58064,Fluvial placer gold
23247,mrdata_json/mrds/10116847.json,Gibson Bar Drift Mine,-122.70032,41.86153,Fluvial placer gold
23248,mrdata_json/mrds/10116848.json,Pride of the West Mine,-116.63194,33.08566,Mesozonal orogenic gold
23249,mrdata_json/mrds/10116850.json,Kincade Lead-Zinc,-115.82915,35.7561,Vein polymetallic
23250,mrdata_json/mrds/10116851.json,Bald Top,-120.94994,39.57658,Fluvial placer gold
23251,mrdata_json/mrds/10116854.json,Aljac Mine,-115.55943,34.42503,Vein polymetallic
23252,mrdata_json/mrds/10116859.json,Star No. 1 Shaft,-117.63009,35.31189,Vein tungsten
23253,mrdata_json/mrds/10116862.json,Kiernan,-122.50501,41.42624,Mesozonal orogenic gold
23254,mrdata_json/mrds/10116864.json,Bee Creek Oper,-122.585,40.45205,Fluvial placer gold
23255,mrdata_json/mrds/10116867.json,Rys Deposit,-116.52524,33.15426,Skarn tungsten ± Mo
23256,mrdata_json/mrds/10116868.json,Sunset,-115.52474,35.35311,Vein polymetallic
23257,mrdata_json/mrds/10116869.json,West Yuba Rare Ii Area,-120.80044,39.69208,Fluvial placer gold
23258,mrdata_json/mrds/10116870.json,Anchor Prospect,-116.48694,32.85786,Mesozonal orogenic gold
23259,mrdata_json/mrds/10116872.json,Fort Jones Mine,-122.86922,41.60564,Volcanogenic manganese
23260,mrdata_json/mrds/10116875.json,Laguna Ranch Deposit,-120.01015,34.71359,Sediment-hosted copper ± Co
23261,mrdata_json/mrds/10116877.json,Espay Placer,-122.82283,41.89703,Fluvial placer gold
23262,mrdata_json/mrds/10116883.json,Malone,-123.30003,41.63423,Bimodal felsic VMS
23263,mrdata_json/mrds/10116884.json,Heard and Henry Mine,-122.88692,41.27124,Fluvial placer gold
23264,mrdata_json/mrds/10116887.json,Centerville Hydraulic Pits,-122.44779,40.51795,Fluvial placer gold
23265,mrdata_json/mrds/10116890.json,Occurrence,-121.01854,39.43678,Mesozonal orogenic gold
23266,mrdata_json/mrds/10116892.json,Brandy City Mine,-121.02044,39.54018,Fluvial placer gold
23267,mrdata_json/mrds/10116897.json,Sugar Loaf Area,-122.5011,40.69425,Bimodal felsic VMS
23268,mrdata_json/mrds/10116901.json,Shadow Mts. Tungsten-Southfield,-117.53558,34.65311,Skarn tungsten ± Mo
23269,mrdata_json/mrds/10116902.json,Silver Falls,-122.578,40.52705,Vein polymetallic
23270,mrdata_json/mrds/10116903.json,Bowser Mine,-122.74172,41.93703,Mesozonal orogenic gold
23271,mrdata_json/mrds/10116904.json,Deforest Prospect,-121.49462,37.33632,Volcanogenic manganese
23272,mrdata_json/mrds/10116910.json,Inez,-122.46919,40.61235,Mesozonal orogenic gold
23273,mrdata_json/mrds/10116913.json,Mayflower Prospect,-120.82823,39.47739,Mesozonal orogenic gold
23274,mrdata_json/mrds/10116916.json,Road's End Mine,-121.01184,39.57068,Mesozonal orogenic gold
23275,mrdata_json/mrds/10116921.json,Kappler Prospect,-122.91002,41.46234,Volcanogenic manganese
23276,mrdata_json/mrds/10116925.json,Mt Fillmore Cons Group,-120.85184,39.72098,Mesozonal orogenic gold
23277,mrdata_json/mrds/10116927.json,Mammoth Mine,-121.48322,37.41662,Volcanogenic manganese
23278,mrdata_json/mrds/10116930.json,"Ralkyard, Et Al",-120.99664,39.49178,Fluvial placer gold
23279,mrdata_json/mrds/10116932.json,Wilson Placer,-122.79582,41.71924,Fluvial placer gold
23280,mrdata_json/mrds/10116934.json,Southard Mine,-123.43224,41.66513,Fluvial placer gold
23281,mrdata_json/mrds/10116935.json,Whiskey Creek No. 1,-120.86604,39.62348,Mesozonal orogenic gold
23282,mrdata_json/mrds/10116937.json,Red Bluff Claims,-119.96205,34.72469,Ophiolite chromium
23283,mrdata_json/mrds/10116938.json,Monitor Shaft,-117.61029,35.31439,Vein tungsten
23284,mrdata_json/mrds/10116939.json,Black Diamond Group,-122.29939,40.73905,Skarn copper
23285,mrdata_json/mrds/10116943.json,Mt Alta Drift Mine,-120.97574,39.46678,Fluvial placer gold
23286,mrdata_json/mrds/10116944.json,Charter Oak,-122.60052,41.91174,Mesozonal orogenic gold
23287,mrdata_json/mrds/10116948.json,Shasta Gold Placer,-122.9753,40.37265,Fluvial placer gold
23288,mrdata_json/mrds/10116954.json,Sierra Gold Mng Placer Co,-120.77243,39.46049,Fluvial placer gold
23289,mrdata_json/mrds/10116955.json,Clark Mine,-116.51644,32.91676,Mesozonal orogenic gold
23290,mrdata_json/mrds/10116957.json,Stevenson,-122.5103,40.71595,Bimodal felsic VMS
23291,mrdata_json/mrds/10116961.json,Cuyama Phosphate Mine,-119.70424,34.87499,Phosphorite
23292,mrdata_json/mrds/10116962.json,Long Valley Placer Deposits,-116.52834,32.75367,Fluvial placer gold
23293,mrdata_json/mrds/10116966.json,Lone Pine,-122.3944,41.06545,Ophiolite chromium
23294,mrdata_json/mrds/10116967.json,Mountain Copper Mine,-122.41439,40.54265,Bimodal felsic VMS
23295,mrdata_json/mrds/10116968.json,Lopez No. 3 Prospect,-115.54803,34.99752,Vein polymetallic
23296,mrdata_json/mrds/10116969.json,Lima,-122.66032,41.74764,Mesozonal orogenic gold
23297,mrdata_json/mrds/10116972.json,Leitner Claim,-120.70987,35.37437,Ophiolite chromium
23298,mrdata_json/mrds/10116977.json,Dayton Consolidated Group,-120.68743,39.55709,Mesozonal orogenic gold
23299,mrdata_json/mrds/10116980.json,Seeley Group,-120.67707,35.37167,Ophiolite chromium
23300,mrdata_json/mrds/10116982.json,Beebee Bar Mine,-122.68552,41.84564,Fluvial placer gold
23301,mrdata_json/mrds/10116983.json,Index,-122.5825,40.65565,Mesozonal orogenic gold
23302,mrdata_json/mrds/10116984.json,Darby,-117.07057,34.90941,Mesozonal orogenic gold
23303,mrdata_json/mrds/10116985.json,Carrizo Plain Deposits,-119.76485,35.15278,Marine evaporite gypsum
23304,mrdata_json/mrds/10116986.json,Last Chance Claim,-116.55504,32.59947,Mesozonal orogenic gold
23305,mrdata_json/mrds/10116987.json,Prospect,-115.53664,35.05171,Vein polymetallic
23306,mrdata_json/mrds/10116988.json,Loraine,-122.4736,40.72925,Bimodal felsic VMS
23307,mrdata_json/mrds/10116989.json,Jack Pierson Mine,-122.82112,41.82173,Fluvial placer gold
23308,mrdata_json/mrds/10116992.json,Duval Corp. Drill Sites,-115.92025,35.4314,Skarn copper
23309,mrdata_json/mrds/10116994.json,Lucky Dog Gravel Mine,-120.87523,39.48768,Mesozonal orogenic gold
23310,mrdata_json/mrds/10116995.json,Wagner Nos 1-3,-115.71643,34.22693,Vein polymetallic
23311,mrdata_json/mrds/10116996.json,Prospect,-115.48503,35.06691,Vein polymetallic
23312,mrdata_json/mrds/10116997.json,Unidentified Workings,-122.93052,41.57204,Mesozonal orogenic gold
23313,mrdata_json/mrds/10116999.json,Davidson,-122.10359,40.88485,Mesozonal orogenic gold
23314,mrdata_json/mrds/10117000.json,Secret Canyon,-120.80883,39.54568,Mesozonal orogenic gold
23315,mrdata_json/mrds/10117001.json,Glemnon,-123.30363,41.20124,Mesozonal orogenic gold
23316,mrdata_json/mrds/10117002.json,General Grant,-121.01774,39.40678,Mesozonal orogenic gold
23317,mrdata_json/mrds/10117003.json,Elk Lick,-123.56365,41.83563,Mesozonal orogenic gold
23318,mrdata_json/mrds/10117004.json,Gilta Mine,-123.32553,41.19544,Mesozonal orogenic gold
23319,mrdata_json/mrds/10117005.json,Combination,-122.6814,40.72425,Mesozonal orogenic gold
23320,mrdata_json/mrds/10117006.json,Seymour,-120.86353,39.45909,Mesozonal orogenic gold
23321,mrdata_json/mrds/10117007.json,Mohawk Mine Annex,-115.60504,35.4808,Vein polymetallic
23322,mrdata_json/mrds/10117008.json,Rainbow,-115.65444,35.17141,Vein polymetallic
23323,mrdata_json/mrds/10117009.json,Bozza Mine,-123.43724,41.72123,Fluvial placer gold
23324,mrdata_json/mrds/10117010.json,Kelso Placer Prospect-North,-115.60194,34.98282,Fluvial placer gold
23325,mrdata_json/mrds/10117011.json,North Star,-122.5772,40.54375,Mesozonal orogenic gold
23326,mrdata_json/mrds/10117013.json,Fortune Mine,-122.80442,41.30424,Mesozonal orogenic gold
23327,mrdata_json/mrds/10117019.json,Newson Prospect,-121.49242,37.33662,Volcanogenic manganese
23328,mrdata_json/mrds/10117022.json,Unidentified Workings,-120.89964,39.74738,Mesozonal orogenic gold
23329,mrdata_json/mrds/10117024.json,Mount Vernon and Mott Tunnel,-120.81773,39.53048,Mesozonal orogenic gold
23330,mrdata_json/mrds/10117025.json,Dixie No. 2 Prospect,-115.47613,35.05921,Vein polymetallic
23331,mrdata_json/mrds/10117026.json,Last Venture Placer,-123.41084,41.68953,Fluvial placer gold
23332,mrdata_json/mrds/10117027.json,Unnamed Property,-120.78818,35.43247,Ophiolite chromium
23333,mrdata_json/mrds/10117030.json,Mesquite Lake Mine,-115.58394,35.7083,Fluvial placer gold
23334,mrdata_json/mrds/10117031.json,Smith,-121.82133,37.27492,Ophiolite chromium
23335,mrdata_json/mrds/10117032.json,Burlington,-120.71353,39.53319,Fluvial placer gold
23336,mrdata_json/mrds/10117035.json,Rider and Fabricins Mine,-122.71802,41.96093,Fluvial placer gold
23337,mrdata_json/mrds/10117039.json,Butcher Hill,-122.61472,41.73314,Ophiolite chromium
23338,mrdata_json/mrds/10117040.json,Unnamed Locations,-122.64922,41.96173,Mesozonal orogenic gold
23339,mrdata_json/mrds/10117044.json,Poker Flat Dredger,-122.81082,41.32344,Fluvial placer gold
23340,mrdata_json/mrds/10117045.json,Devine,-120.63213,39.57489,Fluvial placer gold
23341,mrdata_json/mrds/10117048.json,Unnamed Location,-122.62501,41.33314,Mesozonal orogenic gold
23342,mrdata_json/mrds/10117050.json,Kelley Lake Prospect,-123.51835,41.91123,Volcanogenic manganese
23343,mrdata_json/mrds/10117052.json,Unnamed Location,-122.67782,41.77514,Mesozonal orogenic gold
23344,mrdata_json/mrds/10117053.json,Sebastapol Prospect,-120.85714,39.66628,Mesozonal orogenic gold
23345,mrdata_json/mrds/10117055.json,Bald Mtn Ext,-120.82963,39.50958,Mesozonal orogenic gold
23346,mrdata_json/mrds/10117056.json,Pasby-Strong Prospect,-116.81446,34.21393,Skarn gold ± copper ± tungsten
23347,mrdata_json/mrds/10117057.json,Igo,-122.52969,40.49455,Fluvial placer gold
23348,mrdata_json/mrds/10117059.json,Unnamed Prospect,-116.87617,34.80361,Lacustrine evaporite borate
23349,mrdata_json/mrds/10117060.json,Brush Creek,-120.88133,39.50158,Mesozonal orogenic gold
23350,mrdata_json/mrds/10117061.json,Cota Mine,-116.80865,33.20615,Simple pegmatite
23351,mrdata_json/mrds/10117064.json,Golden Valley Mine,-115.41273,35.06891,Vein polymetallic
23352,mrdata_json/mrds/10117065.json,Piolet Knob and Kearearge,-122.58642,41.80814,Mesozonal orogenic gold
23353,mrdata_json/mrds/10117066.json,Blackbird,-121.77853,37.41101,Volcanogenic manganese
23354,mrdata_json/mrds/10117067.json,Chrome P N,-120.87183,39.48318,Ophiolite chromium
23355,mrdata_json/mrds/10117068.json,Snowden Hill,-120.95274,39.51158,Mesozonal orogenic gold
23356,mrdata_json/mrds/10117069.json,Silver Tip,-116.91946,34.31612,Skarn zinc-lead-silver
23357,mrdata_json/mrds/10117074.json,Jerry Lane Mine,-123.44754,41.70153,Fluvial placer gold
23358,mrdata_json/mrds/10117075.json,Prince Consort Mine,-122.65692,41.92403,Mesozonal orogenic gold
23359,mrdata_json/mrds/10117076.json,Hard Face Chromite Mine,-120.74818,35.40417,Ophiolite chromium
23360,mrdata_json/mrds/10117080.json,Geo Wood Mine,-123.34004,41.78953,Mesozonal orogenic gold
23361,mrdata_json/mrds/10117083.json,Saddle Pocket,-122.43999,40.56655,Mesozonal orogenic gold
23362,mrdata_json/mrds/10117084.json,Lead Lady,-115.53474,35.43441,Replacement polymetallic
23363,mrdata_json/mrds/10117086.json,Lost Channel,-122.55079,40.48315,Fluvial placer gold
23364,mrdata_json/mrds/10117087.json,Mooers Sharachu,-120.68743,39.56658,Mesozonal orogenic gold
23365,mrdata_json/mrds/10117088.json,Reported Occurrences,-122.78302,41.86543,Mesozonal orogenic gold
23366,mrdata_json/mrds/10117089.json,Tomboy and Eureka,-120.87463,39.48318,Mesozonal orogenic gold
23367,mrdata_json/mrds/10117095.json,Cascade Dredging Co,-122.47109,40.38516,Fluvial placer gold
23368,mrdata_json/mrds/10117097.json,Jaques Prospect,-116.54004,33.04616,Mesozonal orogenic gold
23369,mrdata_json/mrds/10117100.json,Unnamed Prospect,-115.41803,35.07141,Vein polymetallic
23370,mrdata_json/mrds/10117102.json,Lone Tree,-121.33934,39.14489,Mesozonal orogenic gold
23371,mrdata_json/mrds/10117103.json,Yuba County Gold Company,-121.43934,39.18518,Mesozonal orogenic gold
23372,mrdata_json/mrds/10117104.json,Deep Channel Placer,-123.06553,41.78343,Fluvial placer gold
23373,mrdata_json/mrds/10117105.json,Anita May,-118.64983,35.79247,Skarn tungsten ± Mo
23374,mrdata_json/mrds/10117108.json,Rohlin,-122.92502,41.14014,Mesozonal orogenic gold
23375,mrdata_json/mrds/10117109.json,Cleo,-120.24319,37.82052,Mesozonal orogenic gold
23376,mrdata_json/mrds/10117110.json,D:Albergaria,-120.2982,37.81742,Mesozonal orogenic gold
23377,mrdata_json/mrds/10117111.json,Bennett Mine,-123.01473,41.74733,Mesozonal orogenic gold
23378,mrdata_json/mrds/10117112.json,Rider & White,-122.70392,41.82484,Fluvial placer gold
23379,mrdata_json/mrds/10117116.json,Reported Occurrences,-122.89613,41.76403,Mesozonal orogenic gold
23380,mrdata_json/mrds/10117117.json,Heimburger,-123.05691,40.81704,Fluvial placer gold
23381,mrdata_json/mrds/10117118.json,Watson,-122.81921,41.12294,Fluvial placer gold
23382,mrdata_json/mrds/10117119.json,Willard & Hickman,-123.07003,41.78653,Fluvial placer gold
23383,mrdata_json/mrds/10117120.json,Martin,-118.81764,36.33326,Skarn tungsten ± Mo
23384,mrdata_json/mrds/10117122.json,Lewis,-120.3732,38.01931,Mesozonal orogenic gold
23385,mrdata_json/mrds/10117123.json,New Grand Turk,-120.4624,37.99931,Mesozonal orogenic gold
23386,mrdata_json/mrds/10117124.json,Christmas,-122.58502,41.80594,Fluvial placer gold
23387,mrdata_json/mrds/10117128.json,Unnamed,-123.06051,40.39455,Fluvial placer gold
23388,mrdata_json/mrds/10117130.json,Cecilville Placer Mine,-123.13252,41.15124,Fluvial placer gold
23389,mrdata_json/mrds/10117133.json,Unnamed Prospect,-119.00732,34.7606,Mesozonal orogenic gold
23390,mrdata_json/mrds/10117134.json,Koon Ranch,-123.57643,40.86954,Fluvial placer gold
23391,mrdata_json/mrds/10117141.json,Source No 1 Prospect,-123.53172,40.14065,Volcanogenic manganese
23392,mrdata_json/mrds/10117143.json,"Beegum Nos. 6, 7, and 8",-122.9705,40.30265,Ophiolite chromium
23393,mrdata_json/mrds/10117144.json,Oversight,-122.79892,41.73264,Fluvial placer gold
23394,mrdata_json/mrds/10117146.json,Reichert Claim,-123.10141,40.52295,Volcanogenic manganese
23395,mrdata_json/mrds/10117149.json,California Mother Lode Or Eagle,-121.23184,39.41018,Mesozonal orogenic gold
23396,mrdata_json/mrds/10117154.json,Riley Placer Mine,-123.80303,40.70984,Fluvial placer gold
23397,mrdata_json/mrds/10117160.json,Brooks,-120.4316,37.99661,Fluvial placer gold
23398,mrdata_json/mrds/10117161.json,Brown Bear,-122.7303,40.72345,Mesozonal orogenic gold
23399,mrdata_json/mrds/10117162.json,Waterford Pit,-120.6341,37.63302,Fluvial placer gold
23400,mrdata_json/mrds/10117166.json,Seiad Valley,-123.22194,41.83173,Ophiolite chromium
23401,mrdata_json/mrds/10117167.json,Larsen,-123.41032,40.90984,Fluvial placer gold
23402,mrdata_json/mrds/10117168.json,Log Cabin,-122.89891,41.12514,Fluvial placer gold
23403,mrdata_json/mrds/10117171.json,Unnamed Drift Mine,-123.03113,41.82793,Fluvial placer gold
23404,mrdata_json/mrds/10117172.json,Dog Town,-118.98984,35.80557,Fluvial placer gold
23405,mrdata_json/mrds/10117173.json,Minaret,-122.96691,40.74375,Fluvial placer gold
23406,mrdata_json/mrds/10117174.json,M N & F Group P M C,-122.88921,40.78925,Fluvial placer gold
23407,mrdata_json/mrds/10117175.json,Haskins,-122.69801,41.01125,Fluvial placer gold
23408,mrdata_json/mrds/10117176.json,Farnsworth Bros,-123.09532,41.12674,Fluvial placer gold
23409,mrdata_json/mrds/10117179.json,Skylark,-118.64263,36.25826,Vein polymetallic
23410,mrdata_json/mrds/10117186.json,Anderson,-120.2718,38.06521,Mesozonal orogenic gold
23411,mrdata_json/mrds/10117187.json,Five Pines,-122.69531,40.86735,Mesozonal orogenic gold
23412,mrdata_json/mrds/10117189.json,Hunch,-120.17209,38.03212,Skarn tungsten ± Mo
23413,mrdata_json/mrds/10117190.json,"Bret, Lacy and Barton Mine",-123.04113,41.84263,Fluvial placer gold
23414,mrdata_json/mrds/10117192.json,Oro Del Lomas,-123.30922,40.77814,Mesozonal orogenic gold
23415,mrdata_json/mrds/10117193.json,Unnamed,-122.90051,41.05204,Fluvial placer gold
23416,mrdata_json/mrds/10117194.json,Douglasville,-120.3963,38.02101,Fluvial placer gold
23417,mrdata_json/mrds/10117195.json,Unidentified Placer Location,-123.26424,41.85813,Fluvial placer gold
23418,mrdata_json/mrds/10117197.json,Copper Crescent,-121.34854,39.04799,Bimodal felsic VMS
23419,mrdata_json/mrds/10117199.json,Little Humbug Placer,-122.84033,41.83623,Fluvial placer gold
23420,mrdata_json/mrds/10117200.json,Arsenic and Sod,-118.61483,36.17917,Vein polymetallic
23421,mrdata_json/mrds/10117201.json,Thursday No. 1,-122.52361,41.15095,Fluvial placer gold
